"","club","clubLabel","venue","venueLabel","coordinates","breitengrad","laengengrad"
"5597","http://www.wikidata.org/entity/Q5095784","Chicago Soul FC","http://www.wikidata.org/entity/Q654100","Now Arena","-88.209456 42.071694","42.071694","-88.209456"
"5598","http://www.wikidata.org/entity/Q5102575","C.D. Guadalajara Premier","http://www.wikidata.org/entity/Q666183","Estadio chiva","-103.462778 20.681667","20.681667","-103.462778"
"5599","http://www.wikidata.org/entity/Q5136212","Club Deportivo Pantoja","http://www.wikidata.org/entity/Q770641","Estadio Olímpico Félix Sánchez","-69.918662 18.480454","18.480454","-69.918662"
"5600","http://www.wikidata.org/entity/Q5060228","Central & Western District R&SA","http://www.wikidata.org/entity/Q837662","Happy Valley Racecourse","114.182 22.2728","22.2728","114.182"
"5601","http://www.wikidata.org/entity/Q5069720","Chamchuri United F.C.","http://www.wikidata.org/entity/Q840852","Chulalongkorn University Stadium","100.525833 13.7375","13.7375","100.525833"
"5602","http://www.wikidata.org/entity/Q5061586","Central Parade F.C.","http://www.wikidata.org/entity/Q998980","National Stadium","178.44908611 -18.15007222","-18.15007222","178.44908611"
"5603","http://www.wikidata.org/entity/Q5095605","Chicago Fire NPSL","http://www.wikidata.org/entity/Q999781","SeatGeek Stadium","-87.806111111 41.764722222","41.764722222","-87.806111111"
"5604","http://www.wikidata.org/entity/Q5031241","Canberra A-League Bid","http://www.wikidata.org/entity/Q1032882","Canberra Stadium","149.102777777 -35.25","-35.25","149.102777777"
"5605","http://www.wikidata.org/entity/Q5031252","Canberra City FC","http://www.wikidata.org/entity/Q1032882","Canberra Stadium","149.102777777 -35.25","-35.25","149.102777777"
"5606","http://www.wikidata.org/entity/Q5058501","Celtic F.C. Reserve and Youth squads","http://www.wikidata.org/entity/Q1034883","Cappielow","-4.72681 55.9413","55.9413","-4.72681"
"5607","http://www.wikidata.org/entity/Q5058817","Cendrawasih Papua F.C.","http://www.wikidata.org/entity/Q1046280","Mandala Stadium","140.723611 -2.530556","-2.530556","140.723611"
"5608","http://www.wikidata.org/entity/Q5136138","Club Atlético Guayaquil","http://www.wikidata.org/entity/Q1369436","Estadio Monumental Banco Pichincha","-79.924931 -2.185869","-2.185869","-79.924931"
"5609","http://www.wikidata.org/entity/Q5121557","Circolo Sportivo Internazionale San Borja","http://www.wikidata.org/entity/Q1369495","National Stadium of Peru","-77.033722222 -12.067138888","-12.067138888","-77.033722222"
"5610","http://www.wikidata.org/entity/Q5062783","Centro Atlético Sport Club","http://www.wikidata.org/entity/Q1369553","Estadio Olímpico","-66.885492 10.491278","10.491278","-66.885492"
"5611","http://www.wikidata.org/entity/Q5136105","Club All Youth Linkage","http://www.wikidata.org/entity/Q1557921","Galolhu National Stadium","73.513083333 4.174083333","4.174083333","73.513083333"
"5612","http://www.wikidata.org/entity/Q5136210","Club Deportivo Pacífico FC","http://www.wikidata.org/entity/Q1592544","Estadio Iván Elías Moreno","-76.9349 -12.2201","-12.2201","-76.9349"
"5613","http://www.wikidata.org/entity/Q5101632","Chippa United F.C.","http://www.wikidata.org/entity/Q1810353","Athlone Stadium","18.516667 -33.961944","-33.961944","18.516667"
"5614","http://www.wikidata.org/entity/Q5136216","Club Deportivo Politécnico","http://www.wikidata.org/entity/Q2020768","Estadio Olímpico Atahualpa","-78.476583 -0.177528","-0.177528","-78.476583"
"5615","http://www.wikidata.org/entity/Q5066063","Chacarita Versalles","http://www.wikidata.org/entity/Q2190996","Estadio Max Augustín","-73.252778 -3.743611","-3.743611","-73.252778"
"5616","http://www.wikidata.org/entity/Q5025508","Cambridge Regional College F.C.","http://www.wikidata.org/entity/Q2444574","Abbey Stadium","0.153 52.2114","52.2114","0.153"
"5617","http://www.wikidata.org/entity/Q5047612","North Carolina FC U23","http://www.wikidata.org/entity/Q2540855","WakeMed Soccer Park","-78.7551 35.7862","35.7862","-78.7551"
"5618","http://www.wikidata.org/entity/Q5047638","Cary Lady Clarets","http://www.wikidata.org/entity/Q2540855","WakeMed Soccer Park","-78.7551 35.7862","35.7862","-78.7551"
"5619","http://www.wikidata.org/entity/Q5136161","Club Callejas","http://www.wikidata.org/entity/Q2628469","Estadio Ramón Tahuichi Aguilera","-63.183873 -17.796067","-17.796067","-63.183873"
"5620","http://www.wikidata.org/entity/Q5136100","Club 57 Tourbillon","http://www.wikidata.org/entity/Q2743618","Stade Alphonse Massemba-Débat","15.24841667 -4.27352778","-4.27352778","15.24841667"
"5621","http://www.wikidata.org/entity/Q5132115","Cleveland Crunch","http://www.wikidata.org/entity/Q2982682","Coliseum at Richfield","-81.593888888 41.245277777","41.245277777","-81.593888888"
"5622","http://www.wikidata.org/entity/Q5120238","Cincinnati Comets","http://www.wikidata.org/entity/Q3342107","Nippert Stadium","-84.516111111 39.131111111","39.131111111","-84.516111111"
"5623","http://www.wikidata.org/entity/Q5119450","Ciclon de Golfo","http://www.wikidata.org/entity/Q3495734","Estadio Marcelino Imbers","-87.846111 13.333056","13.333056","-87.846111"
"5624","http://www.wikidata.org/entity/Q5101928","Chiriquí F.C.","http://www.wikidata.org/entity/Q3495869","Estadio San Cristóbal","-82.4425 8.420278","8.420278","-82.4425"
"5625","http://www.wikidata.org/entity/Q5101929","Chiriquí F.C.","http://www.wikidata.org/entity/Q3495869","Estadio San Cristóbal","-82.4425 8.420278","8.420278","-82.4425"
"5626","http://www.wikidata.org/entity/Q5095750","Chicago Power","http://www.wikidata.org/entity/Q3547208","Credit Union 1 Arena","-87.6561 41.8747","41.8747","-87.6561"
"5627","http://www.wikidata.org/entity/Q5095212","Chiangmai F.C.","http://www.wikidata.org/entity/Q4347394","700th Anniversary Stadium","98.959444 18.839722","18.839722","98.959444"
"5628","http://www.wikidata.org/entity/Q5062875","Centro Sportivo Paraibano","http://www.wikidata.org/entity/Q4733759","Almeidão","-34.872778 -7.1675","-7.1675","-34.872778"
"5629","http://www.wikidata.org/entity/Q5086392","Charm City FC","http://www.wikidata.org/entity/Q4802235","Arundel High School","-76.6804 39.0743","39.0743","-76.6804"
"5630","http://www.wikidata.org/entity/Q5116241","Chuncheon Citizen FC","http://www.wikidata.org/entity/Q5116244","Chuncheon Songam Sports Town","127.690945 37.855952","37.855952","127.690945"
"5631","http://www.wikidata.org/entity/Q5092861","Chesapeake Dragons","http://www.wikidata.org/entity/Q5302957","Maryland SoccerPlex","-77.3101 39.1527","39.1527","-77.3101"
"5632","http://www.wikidata.org/entity/Q5136203","Club Deportivo Especializado Formativo Esmeraldas Petrolero","http://www.wikidata.org/entity/Q5400212","Estadio Folke Anderson","-79.65587778 0.96128333","0.96128333","-79.65587778"
"5633","http://www.wikidata.org/entity/Q5136137","Club Atlético Green Cross","http://www.wikidata.org/entity/Q5400264","Estadio Jocay","-80.70293 -0.964041","-0.964041","-80.70293"
"5634","http://www.wikidata.org/entity/Q5136202","Club Deportivo Estibadores Navales","http://www.wikidata.org/entity/Q5400264","Estadio Jocay","-80.70293 -0.964041","-0.964041","-80.70293"
"5635","http://www.wikidata.org/entity/Q5136206","Club Deportivo INECEL","http://www.wikidata.org/entity/Q5400264","Estadio Jocay","-80.70293 -0.964041","-0.964041","-80.70293"
"5636","http://www.wikidata.org/entity/Q5136225","Club Deportivo Universidad Técnica de Cotopaxi","http://www.wikidata.org/entity/Q5400314","Estadio La Cocha","-78.614559 -0.924271","-0.924271","-78.614559"
"5637","http://www.wikidata.org/entity/Q5136226","Club Deportivo Valle del Chota","http://www.wikidata.org/entity/Q5400446","Estadio Olímpico de Ibarra","-78.659882 -1.666082","-1.666082","-78.659882"
"5638","http://www.wikidata.org/entity/Q5048247","Cascavel Clube Recreativo","http://www.wikidata.org/entity/Q5402146","Estádio Olímpico Regional Arnaldo Busatto","-53.502538 -24.975015","-24.975015","-53.502538"
"5639","http://www.wikidata.org/entity/Q5048252","Cascavel Esporte Clube","http://www.wikidata.org/entity/Q5402146","Estádio Olímpico Regional Arnaldo Busatto","-53.502538 -24.975015","-24.975015","-53.502538"
"5640","http://www.wikidata.org/entity/Q5087878","Chattanooga FC","http://www.wikidata.org/entity/Q5450585","Finley Stadium","-85.315762 35.036374","35.036374","-85.315762"
"5641","http://www.wikidata.org/entity/Q5133276","Sagesse SC","http://www.wikidata.org/entity/Q5474073","Fouad Chehab Stadium","35.638643 33.987611","33.987611","35.638643"
"5642","http://www.wikidata.org/entity/Q5037729","Carara Kicks F.C.","http://www.wikidata.org/entity/Q5575544","Goble Park","28.305 -28.231667","-28.231667","28.305"
"5643","http://www.wikidata.org/entity/Q5116368","Sejong Sportstoto WFC","http://www.wikidata.org/entity/Q5618125","Gumi Civic Stadium","128.35221389 36.11139722","36.11139722","128.35221389"
"5644","http://www.wikidata.org/entity/Q5060684","Central Córdoba de Santiago del Estero","http://www.wikidata.org/entity/Q5847753","Alfredo Terrera Stadium","-64.26422222 -27.79383333","-27.79383333","-64.26422222"
"5645","http://www.wikidata.org/entity/Q5136217","Guayaquil City F.C.","http://www.wikidata.org/entity/Q5848075","Q5848075","-79.912430555 -2.051444444","-2.051444444","-79.912430555"
"5646","http://www.wikidata.org/entity/Q5136211","Club Deportivo Municipal Cañar","http://www.wikidata.org/entity/Q5848158","Q5848158","-78.9485 -2.54839","-2.54839","-78.9485"
"5647","http://www.wikidata.org/entity/Q5136166","Club Carlos Concha","http://www.wikidata.org/entity/Q5848411","Q5848411","-77.130708333 -12.063972222","-12.063972222","-77.130708333"
"5648","http://www.wikidata.org/entity/Q5103711","Iskenderunspor","http://www.wikidata.org/entity/Q6056478","Iskenderun 5 Temmuz Stadium","36.1553 36.5851","36.5851","36.1553"
"5649","http://www.wikidata.org/entity/Q5123450","City Stars","http://www.wikidata.org/entity/Q6473187","Lahden kisapuisto","25.650278 60.986389","60.986389","25.650278"
"5650","http://www.wikidata.org/entity/Q5039424","Caribbean Selects","http://www.wikidata.org/entity/Q6482483","Lamport Stadium","-79.4231 43.6389","43.6389","-79.4231"
"5651","http://www.wikidata.org/entity/Q5095213","Chiangrai City F.C.","http://www.wikidata.org/entity/Q6584519","United Stadium of Chiangrai","99.874722 19.956944","19.956944","99.874722"
"5652","http://www.wikidata.org/entity/Q5025534","Cambridge South Hockey Club","http://www.wikidata.org/entity/Q6673197","Long Road Sixth Form College","0.132784 52.1781","52.1781","0.132784"
"5653","http://www.wikidata.org/entity/Q5048173","Cascade Surge","http://www.wikidata.org/entity/Q6800763","McCulloch Stadium","-123.038 44.9298","44.9298","-123.038"
"5654","http://www.wikidata.org/entity/Q5095768","Chicago Riot","http://www.wikidata.org/entity/Q7077761","Odeum Expo Center","-87.9704 41.9137","41.9137","-87.9704"
"5655","http://www.wikidata.org/entity/Q5064191","United City F.C.","http://www.wikidata.org/entity/Q7129742","Panaad Stadium","122.965465 10.624926","10.624926","122.965465"
"5656","http://www.wikidata.org/entity/Q5055338","Cayman Athletic SC","http://www.wikidata.org/entity/Q7667985","T.E. McField Sports Centre","-81.3767 19.2987","19.2987","-81.3767"
"5657","http://www.wikidata.org/entity/Q5035514","Capital City F.C.","http://www.wikidata.org/entity/Q7704403","Terry Fox Stadium","-75.6922 45.3703","45.3703","-75.6922"
"5658","http://www.wikidata.org/entity/Q5125914","Clapton F.C.","http://www.wikidata.org/entity/Q7754914","The Old Spotted Dog Ground","0.021389 51.542222","51.542222","0.021389"
"5659","http://www.wikidata.org/entity/Q5093233","Cheshunt Hockey Club","http://www.wikidata.org/entity/Q7855998","Turnford School","-0.024555 51.7115","51.7115","-0.024555"
"5660","http://www.wikidata.org/entity/Q5096448","Chico Rooks","http://www.wikidata.org/entity/Q7894932","University Soccer Stadium, Chico","-121.853889 39.732222","39.732222","-121.853889"
"5661","http://www.wikidata.org/entity/Q5126783","Clarence United","http://www.wikidata.org/entity/Q7983030","Wentworth Park, Tasmania","147.394 -42.8789","-42.8789","147.394"
"5662","http://www.wikidata.org/entity/Q5093831","Chesterfield United FC","http://www.wikidata.org/entity/Q8021099","Williams Stadium","-79.175 37.354","37.354","-79.175"
"5663","http://www.wikidata.org/entity/Q5102576","Chivas Tijuana","http://www.wikidata.org/entity/Q8842916","Estadio de Béisbol Calimax","-116.91748 32.483212","32.483212","-116.91748"
"5664","http://www.wikidata.org/entity/Q5062832","Centro Esportivo Olhodagüense","http://www.wikidata.org/entity/Q9255221","Q9255221","-37.293889 -9.53","-9.53","-37.293889"
"5665","http://www.wikidata.org/entity/Q5049599","Castanhal Esporte Clube","http://www.wikidata.org/entity/Q9255344","Estádio Maximino Porpino Filho","-47.927083 -1.2864","-1.2864","-47.927083"
"5666","http://www.wikidata.org/entity/Q5062874","Centro Sportivo Maruinense","http://www.wikidata.org/entity/Q10276980","Q10276980","-37.078478 -10.729094","-10.729094","-37.078478"
"5667","http://www.wikidata.org/entity/Q5104485","Chonbuk Buffalo FC","http://www.wikidata.org/entity/Q11269664","Jeonju Sports Complex","127.126355 35.839009","35.839009","127.126355"
"5668","http://www.wikidata.org/entity/Q5055600","Cañoneros de Campeche","http://www.wikidata.org/entity/Q16492934","Estadio Universitario de Campeche","-90.554444444 19.829722222","19.829722222","-90.554444444"
"5669","http://www.wikidata.org/entity/Q5136150","Club Atlético Villa San Carlos","http://www.wikidata.org/entity/Q16564641","Estadio Genacio Sálice","-57.8644 -34.8747","-34.8747","-57.8644"
"5670","http://www.wikidata.org/entity/Q5060586","Central Coast Mariners Academy","http://www.wikidata.org/entity/Q18148852","Central Coast Mariners Centre of Excellence","151.423 -33.311","-33.311","151.423"
"5671","http://www.wikidata.org/entity/Q5061370","Central Lions F.C.","http://www.wikidata.org/entity/Q20984341","Boonyachinda Stadium","100.577392 13.867163","13.867163","100.577392"
"5672","http://www.wikidata.org/entity/Q5124894","Clackmannan F.C.","http://www.wikidata.org/entity/Q22097666","Chapelhill Park","-3.7489 56.1034","56.1034","-3.7489"
"5673","http://www.wikidata.org/entity/Q5035093","Cape Town City F.C.","http://www.wikidata.org/entity/Q24233934","Hartleyvale Stadium","18.47634789 -33.93890688","-33.93890688","18.47634789"
"5674","http://www.wikidata.org/entity/Q5065938","Cha Choeng Sao F.C.","http://www.wikidata.org/entity/Q25042444","Chachoengsao Town Municipality Stadium","101.06833333 13.68972222","13.68972222","101.06833333"
"5675","http://www.wikidata.org/entity/Q5068155","Chaiyaphum United F.C.","http://www.wikidata.org/entity/Q25067542","Chaiyaphum Province Stadium","102.020799 15.807952","15.807952","102.020799"
"5676","http://www.wikidata.org/entity/Q5031259","Canberra FC","http://www.wikidata.org/entity/Q25350696","Deakin Stadium","149.10555556 -35.31388889","-35.31388889","149.10555556"
"5677","http://www.wikidata.org/entity/Q4077192","Q4077192","http://www.wikidata.org/entity/Q1953","Yerevan","44.514444444 40.181388888","40.181388888","44.514444444"
"5678","http://www.wikidata.org/entity/Q3924852","Olympique Lyonnais Reserves and Academy","http://www.wikidata.org/entity/Q1980","Stade de Gerland","4.8325 45.723889","45.723889","4.8325"
"5679","http://www.wikidata.org/entity/Q4119794","Samarra FC","http://www.wikidata.org/entity/Q75432","Samarra Stadium","43.884619 34.200099","34.200099","43.884619"
"5680","http://www.wikidata.org/entity/Q4107588","SV Werder Bremen II","http://www.wikidata.org/entity/Q154475","Weserstadion","8.8375 53.066389","53.066389","8.8375"
"5681","http://www.wikidata.org/entity/Q3788631","Guizhou F.C.","http://www.wikidata.org/entity/Q194576","Guiyang Olympic Sports Center","106.605749 26.620721","26.620721","106.605749"
"5682","http://www.wikidata.org/entity/Q4060508","FC Alania-d Vladikavkaz","http://www.wikidata.org/entity/Q264906","Republican Spartak Stadium","44.695 43.023056","43.023056","44.695"
"5683","http://www.wikidata.org/entity/Q4005296","Q4005296","http://www.wikidata.org/entity/Q270474","Stadio Artemio Franchi (Florence)","11.282258 43.780822","43.780822","11.282258"
"5684","http://www.wikidata.org/entity/Q3963481","S.S.C. Gragnano","http://www.wikidata.org/entity/Q276784","Stadio Romeo Menti","14.494444 40.706667","40.706667","14.494444"
"5685","http://www.wikidata.org/entity/Q3963857","Q3963857","http://www.wikidata.org/entity/Q320454","Estadio Azteca","-99.150555555 19.303055555","19.303055555","-99.150555555"
"5686","http://www.wikidata.org/entity/Q3843708","Makuru FC","http://www.wikidata.org/entity/Q333549","Lawson Tama Stadium","159.971389 -9.436667","-9.436667","159.971389"
"5687","http://www.wikidata.org/entity/Q3843761","Malaita Kingz F.C.","http://www.wikidata.org/entity/Q333549","Lawson Tama Stadium","159.971389 -9.436667","-9.436667","159.971389"
"5688","http://www.wikidata.org/entity/Q4025688","FK Shusha","http://www.wikidata.org/entity/Q390733","ASK Arena","49.897711 40.410986","40.410986","49.897711"
